,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activations,param_batch_size,param_dropout_rate,param_learning_rate,param_nb_epoch,param_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
278,4.391421222686768,0.04540998857397353,0.006795835494995117,0.001327442721838152,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,500,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-70218.85999609732,-71351.58891925865,-65369.34175188815,-64234.71156971768,-70042.73024959938,-68243.44649731224,2868.123555041364,1394,-68138.84228946705,-67823.36780856451,-68412.37606284476,-68085.9824634805,-67983.0955113256,-68088.73282713648,194.34057852566775
279,4.371901321411133,0.05603267577790856,0.006257772445678711,0.0007318157367628757,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,1000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-69999.5624234148,-69473.16347513736,-66660.79558830106,-65377.41299039914,-69935.1441326137,-68289.21572197322,1906.118870042429,1403,-67426.69996727566,-65938.44143020175,-69613.23747845546,-68576.72687237026,-67545.91374690845,-67820.2038990423,1229.5045219181916
280,4.366035223007202,0.05637861221073471,0.006263160705566406,0.0003941610364675275,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,1000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-69388.93380717016,-69742.97044108824,-67338.01793196426,-65653.58074113454,-69762.60083976568,-68377.22075222457,1631.3350922959655,1415,-66677.55301416187,-66591.84308180651,-70200.8954663647,-69623.14369321895,-67792.46287093525,-68177.17962529746,1489.7259346032356
281,4.378249883651733,0.05022285514915408,0.006585168838500977,0.001201932329700372,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,1000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-70256.88658766753,-68817.23761704647,-64006.81383437784,-65257.400934505225,-69812.44539056825,-67630.15687283306,2523.0869338929783,917,-67626.45379670846,-65344.142031427364,-67445.1155482618,-68446.05524861257,-67406.74604180545,-67253.70253336313,1026.3655362676943
282,4.43151068687439,0.057300974393580395,0.006313514709472656,0.0004761674087508246,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,5000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-68676.89756997059,-69657.66135707647,-65388.07190099439,-63416.416955409004,-69449.77486860385,-67317.76453041086,2482.420367537359,460,-66282.70354160288,-65767.70801436991,-68541.85889402754,-66754.68353989844,-67568.98218025983,-66983.18723403172,979.0703894737582
283,4.396313905715942,0.04611476282212339,0.0061665534973144535,0.000380904900102594,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,5000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-67711.3603766448,-70806.30784546318,-65983.58731391889,-62991.32630571471,-69706.60514479593,-67439.8373973075,2773.2651970217653,636,-65672.94977232719,-67053.45469149397,-68936.03726179677,-66546.66499164786,-67225.06698415094,-67086.83474028335,1070.5724082402587
284,4.380886363983154,0.07046548398893246,0.006089162826538086,0.00039379501946031493,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.01,5000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-67576.45617777357,-69872.29028679994,-64001.45519256727,-64789.08553889745,-70969.49939271688,-67441.75731775102,2729.2103151966703,644,-65569.79919951873,-66557.27767588827,-67161.75070086561,-67987.80083289168,-68517.54711173468,-67158.8351041798,1041.1721707183094
285,4.385993576049804,0.0723415745514388,0.006699371337890625,0.0010221918288577233,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-68496.45877838272,-68708.46245674949,-64917.42231880042,-65104.365320633355,-69748.58570125382,-67395.05891516394,1993.1462115085099,572,-65988.95837918369,-65010.063650010554,-68120.0208893613,-68366.09064442343,-67654.0534204883,-67027.83739669346,1305.880051995449
286,4.456368017196655,0.054531108538183506,0.006339836120605469,0.00046174002212719985,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-69041.0557259943,-69207.00517066565,-64575.42280922961,-64662.59152715225,-68009.51942844226,-67099.11893229683,2066.341689344122,219,-66739.91616672723,-65226.04863142979,-67918.87219948077,-68466.35515808215,-65676.02266186413,-66805.44296351682,1246.8138928217384
287,4.388071775436401,0.05435689999767359,0.00592656135559082,3.465900979083443e-05,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,50,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-70418.58029285788,-70690.82510224803,-64658.54557432034,-63177.68141680386,-69926.53938877574,-67774.43435500117,3192.719820971057,1118,-68114.57305054988,-67240.04468872599,-67937.29618303086,-66556.45472796116,-68089.92926355363,-67587.6595827643,606.0326648204422
288,4.389431142807007,0.014125580246651503,0.005963945388793945,0.00011879205165409395,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,100,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-70154.36819485766,-71674.75411677641,-64101.29892395673,-64495.400349810014,-68639.27759586611,-67813.01983625338,3028.5665540857754,1155,-67569.98629604687,-67705.73873686879,-67197.47453533148,-68007.50557417734,-66209.23499718486,-67337.98802792185,621.4732449729185
289,4.405233144760132,0.037814115266052516,0.005963182449340821,0.0001030189658141103,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,100,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-69860.49525104646,-70389.94687138005,-64493.34015429848,-63902.00203072661,-68986.70746760521,-67526.49835501137,2761.018357215436,777,-67319.28703755073,-66910.09634712724,-67536.18154312887,-68288.51258921048,-66817.98045602631,-67374.41159460873,527.2557486447892
290,4.411657524108887,0.0695727937692606,0.006558036804199219,0.001316857280756754,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,100,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-68921.21317323038,-71243.62988276278,-64521.03317882116,-65494.577844164734,-68444.11153519432,-67724.91312283467,2431.830173118512,1043,-66773.55427088245,-67201.8999497069,-67636.971033007,-69048.49017010942,-66263.89315168654,-67384.96171507846,948.1519934699676
291,4.451633644104004,0.031113807536789363,0.006178951263427735,0.0003663782145007339,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,500,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-70081.37298638221,-71953.02612163624,-65497.5716122563,-63968.70169911647,-70356.76301775865,-68371.48708742998,3076.8932868889315,1413,-68273.62654596896,-68233.13133473422,-68930.07597840349,-67408.38267134163,-68266.57346545477,-68222.35799918063,483.3466889412741
292,4.3856066226959225,0.04656546646409553,0.005957317352294922,5.409809500970889e-05,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,500,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-68198.28602988098,-70621.04188468547,-64216.90744151588,-64920.33472897972,-68958.35344447271,-67382.98470590696,2438.0404983230674,554,-65973.633993544,-67119.75279589888,-67464.07644537656,-68955.9979592951,-66961.44834778675,-67294.98190838026,967.0033581931385
293,4.403519821166992,0.03722501821653343,0.006149864196777344,0.00037738850851014164,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,500,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-68907.28661863224,-70241.71572564887,-65687.43525753327,-63849.392536669366,-69936.3111651711,-67724.42826073097,2521.6486042537394,1042,-66573.9235622198,-66778.5459966037,-68400.06794270505,-67160.8805171328,-67681.78990275272,-67319.04158428282,659.1745748164283
294,4.403487634658814,0.062285775301672223,0.006209230422973633,0.00040248639616140676,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,1000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-68901.94827888916,-68851.06533848043,-63764.56385065908,-65614.66041250309,-69314.99962106014,-67289.44750031838,2207.776572044692,431,-66775.47332823375,-65507.979680303186,-67439.1707786525,-69489.54542196241,-66938.8728040338,-67230.20840263713,1296.6110621479233
295,4.4245833396911625,0.04734021673157186,0.007416200637817383,0.00294632009271692,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,1000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-70199.85162770348,-70890.5697316196,-63699.36768048573,-64406.866194607894,-68470.10399407009,-67533.35184569735,2957.4646139569495,790,-67428.37309221966,-67323.24253952665,-66863.02169099665,-67590.39824423022,-65687.15107949205,-66978.43732929304,689.4301898907279
296,4.385503053665161,0.05316288901860682,0.006143093109130859,0.0003724577148841279,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,1000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-69840.00042872713,-68889.73121673739,-64998.84907972684,-64132.48395997791,-69497.52074927076,-67471.717086888,2407.86065190258,696,-67083.83804484353,-65609.52281044723,-68075.21294990719,-67362.48555684497,-67445.10892368747,-67115.23365714608,819.7148619183369
297,4.40813102722168,0.08441070455430905,0.006144809722900391,0.0003608436768668414,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,5000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-69923.37935706497,-70507.55976192048,-63607.18909197493,-64567.945017304366,-67846.13388253427,-67290.44142215981,2777.3851405185887,433,-67183.15558500723,-67248.91815777765,-66913.96227838719,-67889.72028245911,-65640.8209668748,-66975.31545410119,740.1124101386483
298,4.395105314254761,0.06140928262652867,0.006111907958984375,0.0004423178439872127,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,5000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-69985.21034885063,-69242.3014296326,-65184.78079754312,-65347.56131353525,-68846.87896504615,-67721.34657092155,2038.3438585449408,1037,-67887.21545284793,-65663.37558178401,-68245.55465340379,-68714.51882260281,-66451.95293494998,-67392.52348911771,1148.4493389595204
299,4.371628284454346,0.05194870559875328,0.006182527542114258,0.00038736111245175165,"['relu', 'relu', 'relu', 'identity']",128,0.1,0.05,5000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.1, 'learning_rate': 0.05, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-69828.22822200658,-69972.58157961447,-64582.059042576155,-63743.118446854474,-69272.46739014567,-67479.69093623948,2731.3887718795772,710,-67402.77430937877,-66347.32125005696,-68150.82061354608,-67330.66096689687,-67381.44252645808,-67322.60393326734,573.9465770796766
300,4.410899257659912,0.06746051425542482,0.006992864608764649,0.0012509648621925223,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-69523.09399466822,-69270.74816081038,-64142.845487351486,-65347.90367071247,-69535.895626871,-67564.09738808272,2334.728764560135,842,-66925.04006990958,-65429.371533688616,-67728.93723243104,-68854.02949835763,-67385.61335029553,-67264.59833693647,1117.1306008063407
301,4.396694135665894,0.06581242462538588,0.006198740005493164,0.00038360595394906863,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-68439.37907605684,-69783.21395205113,-64783.78392162832,-63932.35134531179,-68109.92456782202,-67009.73057257402,2252.626605905542,151,-66104.28807843864,-66588.77971128839,-67319.84248406703,-67474.34621130142,-65699.98221553108,-66637.44774012531,682.8661727307422
302,4.391532135009766,0.08124848589490483,0.006102371215820313,0.0003768430033081697,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,50,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-70008.08291466984,-68782.70271690171,-63919.96142766588,-64739.18287369297,-70230.32225888815,-67536.05043836372,2676.6678919120727,794,-67459.50523388432,-65103.53895397816,-67163.67480237948,-68148.86604249361,-67817.33794239335,-67138.5845950258,1070.1780268495254
303,4.400792264938355,0.050298260701399373,0.0061149120330810545,0.0003990640861317121,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,100,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-69744.76384162919,-71841.54888258064,-63926.107988309464,-64576.61352398878,-68739.60460568134,-67765.72776843788,3045.9963016295746,1105,-67071.80914253318,-68281.26644384809,-67180.02472943615,-67976.75859660962,-66580.78441992418,-67418.12866647025,622.069177230188
304,4.379747676849365,0.04098127323239342,0.006139183044433593,0.0003821323600090064,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,100,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-69434.45360457044,-70292.40200526438,-65032.309672640185,-64235.248071118906,-69514.53404738916,-67701.78948019662,2535.4476083176373,1008,-67476.66407129876,-67052.30303451055,-68223.71795037859,-67850.41945297988,-67143.75745799631,-67549.37239343282,438.6933292792453
305,4.416030502319336,0.0946274971273324,0.006304359436035157,0.0004901512248638573,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,100,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-70673.93232117819,-70231.59328133504,-64004.19976919452,-63428.85828397825,-69038.87598344902,-67475.49192782701,3120.749859380417,704,-67971.30619342808,-66250.21517314039,-67482.70231604438,-66963.15335959119,-66431.8085028427,-67019.83710900934,642.004085933616
306,4.371125984191894,0.058878997785836946,0.0061703681945800785,0.00035255849733007143,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,500,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-70050.12657499661,-70337.97948815579,-65582.89097485223,-63720.32657779374,-68571.47188873625,-67652.55910090692,2590.3741787061094,952,-67689.15056492729,-66884.61346573467,-69058.05955776133,-67555.95614954217,-66318.52457779883,-67501.26086315286,920.9815875853756
307,4.394422197341919,0.054886635587492204,0.006157827377319336,0.00037051481916161854,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,500,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [30, 30, 15, 1]}",-68570.63464075845,-69045.04572858341,-65760.01469302713,-63759.16392357218,-69088.99861869377,-67244.771520927,2133.2621491111818,382,-65471.357316491696,-65428.95840287461,-68819.45004143492,-66791.06517290832,-67073.61230720708,-66716.88864818332,1246.0843433031437
308,4.396325778961182,0.043913285358699074,0.006125879287719726,0.00039951679437051613,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,500,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 500, 'neurons': [50, 50, 25, 1]}",-68911.23298596183,-69686.5487155915,-64798.109392513456,-63687.62789334118,-69736.77381378059,-67364.05856023771,2589.120486944056,525,-66360.54989724628,-66387.58010612281,-68216.31229053701,-67430.230771289,-67645.76200668036,-67208.0870143751,727.8703464928017
309,4.428124904632568,0.07229109083517578,0.006329488754272461,0.0004550413404126164,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,1000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [20, 10, 5, 1]}",-68857.18764919884,-70465.46699890215,-65528.230580845266,-64124.69096065869,-68560.13398792889,-67507.14203550675,2325.517904428802,750,-66313.73294382058,-66914.73758179048,-68710.87963523126,-68032.41099923995,-65939.07260509109,-67182.16675303467,1042.1954766423642
310,4.382126140594482,0.06636730633467665,0.006156730651855469,0.0003639237748214358,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,1000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [30, 30, 15, 1]}",-70125.65793915337,-69450.08510202757,-64337.307129856636,-64206.219473728845,-69101.98326822411,-67444.2505825981,2611.487632314369,648,-67722.46019397296,-65966.98266284696,-67771.99564775523,-67590.7518573687,-66829.68059085881,-67176.37419056053,693.903165221572
311,4.387749195098877,0.05356265836047479,0.0061037540435791016,0.0004061172835976537,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,1000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 1000, 'neurons': [50, 50, 25, 1]}",-68058.77676363934,-71274.47011984616,-63869.90891222737,-64925.380768361305,-68675.4897172453,-67360.80525626389,2670.205304562757,517,-65906.48577858732,-67818.04656129016,-67016.05257900212,-68365.68657780226,-66520.9776688206,-67125.44983310049,881.0340667188926
312,4.390104532241821,0.05839679724998489,0.00615987777709961,0.00037449733990252415,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,5000,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [20, 10, 5, 1]}",-70386.53973272713,-71439.41861663532,-63855.14406961767,-61962.18759426725,-69513.61096800843,-67431.38019625116,3790.3708895881773,627,-67944.71870928105,-67849.836492453,-67031.87519763586,-65631.74726147013,-67799.92447157412,-67251.62042648284,873.0592251841141
313,4.386677360534668,0.05673843255128556,0.006306505203247071,0.0005016815865187203,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,5000,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [30, 30, 15, 1]}",-68665.25330241144,-72820.90428845909,-64919.731386807354,-65535.54757902544,-69179.86958640751,-68224.26122862216,2842.0375552456544,1388,-66768.11997663247,-69282.11469705855,-67858.7765953005,-69102.69748289802,-66973.01701486246,-67996.94515335039,1044.2106749628467
314,4.380912256240845,0.07481904006465788,0.006217050552368164,0.0003542898930258068,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.01,5000,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.01, 'nb_epoch': 5000, 'neurons': [50, 50, 25, 1]}",-69597.80932109496,-70102.47464125046,-65267.09914227742,-64316.88303681941,-70451.00622744174,-67947.05447377679,2607.7157548134564,1260,-66988.12164928223,-66643.27858613418,-68296.87397560888,-68019.52843787406,-67835.97349111008,-67556.75522800189,632.0888173149901
315,4.3799232006072994,0.07655583359949522,0.006149101257324219,0.00041897134572175214,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,50,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [20, 10, 5, 1]}",-71564.78827526724,-70200.66022428832,-64387.51197043951,-64445.41116325298,-67924.15537095943,-67704.5054008415,2925.9172766634047,1014,-68835.79013555714,-66675.32702177511,-67822.21631119051,-67590.6800093672,-65963.6079914012,-67377.52429385824,986.0999882034042
316,4.417336416244507,0.06924579606579907,0.006128549575805664,0.00040777844154106236,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,50,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [30, 30, 15, 1]}",-68670.21164220948,-70268.31444093563,-64678.15637128316,-63994.50201515429,-69933.39009134452,-67508.91491218543,2653.4983578852975,752,-66284.9928253795,-66905.67379417748,-67713.7561410863,-67828.90455139593,-67464.84486402379,-67239.63443521259,573.6934219664637
317,4.396810054779053,0.08937694576824239,0.006340932846069336,0.0004590418573854992,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,50,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 50, 'neurons': [50, 50, 25, 1]}",-70718.22394770569,-70347.19754409809,-64902.82577290767,-64029.62815330949,-68344.8880387988,-67668.55269136395,2750.421047845382,975,-68302.88992182916,-66771.3747413317,-68014.25974996093,-67707.3089623141,-66036.05658711457,-67366.3779925101,841.0497252995673
318,4.380179309844971,0.05179121665567446,0.006145095825195313,0.0004112809802205123,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,100,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [20, 10, 5, 1]}",-71202.0146938529,-70720.52349753222,-65807.27755999553,-64354.015901060215,-70318.64678347053,-68480.49568718228,2827.618090492071,1429,-68371.92471944698,-67051.47466795477,-68646.77573061695,-67309.17127017448,-67740.80252403811,-67824.02978244626,607.6096158472343
319,4.384749269485473,0.06309610399607932,0.0064201831817626955,0.0004804866228608264,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,100,"[30, 30, 15, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [30, 30, 15, 1]}",-68045.22943167746,-69500.96235278276,-64425.94267628593,-63151.63293779463,-68967.17409970822,-66818.18829964979,2549.0199635450654,58,-65479.3337334209,-65977.27622515312,-67769.87000122662,-66900.11122974714,-66577.2216769057,-66540.7625732907,785.5334288476187
320,4.384468030929566,0.040308033433798636,0.0061534404754638675,0.00041401968333235555,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,100,"[50, 50, 25, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 100, 'neurons': [50, 50, 25, 1]}",-70377.2785356581,-71255.78712906688,-64470.61687305065,-64453.54636500487,-68238.04137470775,-67759.05405549765,2865.375042226598,1095,-67660.77325394082,-67935.95339174445,-67760.44110390832,-67733.8851395688,-65934.91737104961,-67405.1940520424,740.6724002788106
321,4.382698345184326,0.04971208815897377,0.006123065948486328,0.0003935058598457576,"['relu', 'relu', 'relu', 'identity']",128,0.3,0.05,500,"[20, 10, 5, 1]","{'activations': ['relu', 'relu', 'relu', 'identity'], 'batch_size': 128, 'dropout_rate': 0.3, 'learning_rate': 0.05, 'nb_epoch': 500, 'neurons': [20, 10, 5, 1]}",-70071.91851523818,-68481.41456315161,-64192.260340848974,-64764.290367175316,-70514.13452950485,-67604.80366318379,2647.0087330611927,887,-67547.80227719944,-65047.290234787884,-67295.26810868237,-68492.36674031505,-67727.47836416417,-67222.04114502978,1158.4660483207408
